id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
7456,I,0.7,0.525,0.1375,3.005047,1.190679,0.75126175,1.1056305,5.0
7457,M,1.5625,1.2,0.425,35.13920525,15.592225,6.33611325,9.39785925,13.0
7458,I,0.8375,0.65,0.2125,5.54232725,2.31048425,0.97805775,1.8427175,6.0
7459,I,1.0125,0.8,0.2125,11.38232425,5.953395,2.08368825,2.6932025,6.0
7460,I,1.25,1.0,0.3625,17.08057375,7.29999625,4.252425,5.953395,10.0
7461,M,1.6125,1.2625,0.4625,38.215126,16.839603,8.8166945,13.324265,12.0
7462,I,1.4,1.1125,0.325,20.76600875,9.468733,4.06815325,6.23689,6.0
7463,I,1.0,0.7875,0.2875,9.19941275,3.8838815,1.8427175,2.6932025,6.0
7464,F,1.6375,1.2125,0.375,30.71668325,12.60135275,6.917278,10.489315,8.0
7465,M,1.4875,1.1625,0.3625,27.499015,11.0846545,7.01650125,8.788345,10.0
7466,F,1.5,1.125,0.3875,30.220567,11.07047975,6.406987,9.2135875,17.0
7467,M,1.6625,1.2875,0.4375,39.33493125,20.45416425,8.448151,10.64523725,11.0
7468,F,1.5375,1.2125,0.3875,30.107169,14.35902175,6.64795775,8.901743,10.0
7469,M,1.4375,1.125,0.3375,26.988724,12.20445975,5.216308,7.881161,10.0
7470,M,1.2625,1.0125,0.3375,17.0380495,7.8528115,4.09650275,4.9611625,9.0
7471,I,1.0375,0.7875,0.25,9.07184,4.876114,1.4458245,2.6365035,7.0
7472,F,1.6375,1.2875,0.4375,35.02580725,15.025235,8.85921875,9.82310175,10.0
7473,I,0.675,0.55,0.1875,3.30271675,1.247378,0.4819415,0.9922325,5.0
7474,M,1.5875,1.3,0.45,36.627554,16.612807,8.3064035,10.0640725,11.0
7475,I,0.95,0.775,0.2375,8.8166945,4.1673765,1.6159215,2.551455,7.0
7476,I,1.0125,0.75,0.25,8.618248,3.742134,1.7293195,3.2601925,10.0
7477,I,1.1375,0.8625,0.3,11.09882925,4.7343665,2.4664065,3.3168915,7.0
7478,F,1.3875,1.1125,0.4,25.86891875,10.19164525,5.5281525,7.7961125,9.0
7479,F,1.4,1.1,0.3375,23.94115275,11.38232425,4.86193925,5.10291,10.0
7480,I,0.9375,0.65,0.2,6.70465675,2.65067825,1.43164975,1.984465,8.0
7481,I,1.15,0.9125,0.35,15.86154525,6.123492,2.82077525,4.819415,8.0
7482,I,1.3125,1.0,0.3375,17.95940825,8.164656,4.1106775,5.2446575,8.0
7483,I,1.0375,0.8,0.25,10.24834425,4.43669675,1.97029025,2.551455,7.0
7484,M,1.675,1.325,0.4875,42.2691045,14.798439,10.77281,12.47378,14.0
7485,F,1.35,1.05,0.3375,20.241543,7.994559,4.37999775,6.19436575,10.0
7486,M,1.5875,1.2375,0.45,35.62114675,15.94659375,8.164656,9.7238785,10.0
7487,I,0.4375,0.3125,0.125,0.66621325,0.226796,0.09922325,0.283495,3.0
7488,M,1.4625,1.125,0.375,31.978236,11.396499,6.5487345,9.355335,20.0
7489,F,1.4125,1.1125,0.4,24.5790165,10.21999475,4.989512,7.7961125,12.0
7490,M,1.2375,0.9625,0.325,21.64484325,8.32057825,4.53592,7.37087,10.0
7491,M,1.3125,1.0625,0.3375,21.1203775,9.85145125,5.159609,5.5281525,10.0
7492,M,1.175,0.9,0.3,14.69921575,6.13766675,2.99087225,4.6776675,8.0
7493,F,1.45,1.125,0.375,26.365035,10.95708175,6.973977,7.5126175,10.0
7494,I,0.5875,0.4,0.1,1.31825175,0.7654365,0.510291,0.4252425,5.0
7495,I,0.9375,0.6875,0.225,5.82582225,2.721552,1.247378,1.97029025,6.0
7496,M,1.575,1.225,0.3875,34.37376875,17.73261225,8.107957,8.80251975,12.0
7497,F,1.5875,1.225,0.4375,32.638042,14.13222575,7.35669525,8.9300925,10.0
7498,I,1.1875,0.875,0.275,12.587178,5.08873525,2.84912475,4.0539785,7.0
7499,F,1.1875,0.9375,0.375,16.42853525,7.18659825,3.64291075,6.520385,13.0
7500,I,0.525,0.375,0.1375,1.304077,0.4819415,0.35436875,0.4252425,6.0
7501,F,1.225,0.95,0.35,17.0,7.6260155,3.58621175,5.2446575,8.0
7502,F,1.5375,1.1875,0.4125,32.33260475,13.42348825,6.973977,9.922325,10.0
7503,M,1.275,1.0125,0.375,22.55202725,9.28446125,5.8683465,6.80388,10.0
7504,F,1.425,1.125,0.375,26.988724,10.13494625,6.10931725,7.5126175,13.0
7505,M,1.5125,1.1375,0.375,26.251637,10.9712565,5.62737575,7.7961125,12.0
7506,F,1.5375,1.175,0.35,31.3828965,13.11164375,6.64795775,6.80388,9.0
7507,I,0.525,0.375,0.15,1.304077,0.49611625,0.35436875,0.3685435,4.0
7508,I,1.125,0.8375,0.2875,12.587178,5.5848515,2.14038725,3.118445,7.0
7509,I,1.425,1.1,0.3125,26.1665885,9.62465525,6.13766675,8.3631025,11.0
7510,M,1.4625,1.15,0.375,26.3933845,10.8011595,5.329706,7.7961125,9.0
7511,M,1.7,1.3,0.4375,47.6865795,20.68096025,10.24834425,12.6155275,12.0
7512,M,1.725,1.3125,0.45,47.230267,20.62426125,9.00096625,12.8990225,10.0
7513,I,1.025,0.7875,0.25,9.51125725,4.60679375,1.814368,2.9766975,7.0
7514,F,1.3625,1.0875,0.375,23.85610425,9.2702865,4.4508715,8.221355,13.0
7515,M,1.3625,1.1,0.3625,24.5790165,12.3887315,5.726599,6.9456275,10.0
7516,I,1.375,1.125,0.375,24.777463,8.561549,5.2446575,6.0951425,14.0
7517,F,1.8375,1.4625,0.45,54.81375825,25.0893075,11.58077075,20.128145,21.0
7518,I,0.9875,0.7125,0.25,7.41339425,3.27436725,1.757669,2.1262125,7.0
7519,I,1.2125,0.975,0.3625,18.01610725,7.10154975,3.9405805,4.60679375,8.0
7520,I,1.25,0.9625,0.3,16.40018575,8.3631025,3.13261975,3.86970675,9.0
7521,I,0.95,0.725,0.25,7.087375,3.33106625,1.91359125,2.4097075,7.0
7522,I,0.6375,0.4625,0.175,2.26796,0.963883,0.60951425,0.7087375,3.0
7523,M,1.6625,1.4125,0.4375,44.21104525,21.8007655,10.19164525,11.4248485,11.0
7524,I,1.25,0.9375,0.3375,14.55746825,5.1312595,2.96252275,5.4147545,13.0
7525,I,1.125,0.8375,0.3,13.56523575,5.28718175,2.48058125,3.2601925,7.0
7526,F,1.7125,1.3375,0.425,48.477645,17.59086475,8.4198015,13.4660125,23.0
7527,I,1.375,1.0625,0.35,23.23241525,11.15552825,5.2446575,6.860579,8.0
7528,I,1.0125,0.775,0.25,8.901743,3.81300775,1.7293195,2.4097075,8.0
7529,I,0.5,0.3125,0.0625,0.5953395,0.21262125,0.12757275,0.1417475,4.0
7530,F,1.6375,1.3375,0.4875,44.74968575,20.9502805,9.22776225,10.3475675,10.0
7531,F,1.5875,1.2375,0.4125,36.55668025,13.4660125,8.54737425,11.3398,9.0
7532,M,1.2625,1.0375,0.35,17.2081465,6.0951425,4.706017,5.5281525,10.0
7533,F,1.5375,1.1875,0.4,34.8415355,15.43630275,7.3425205,8.9300925,12.0
7534,I,0.975,0.75,0.2375,7.55514175,3.44446425,1.247378,2.26796,7.0
7535,F,1.6,1.2625,0.4125,33.5941575,13.437663,7.767763,10.0640725,11.0
7536,I,1.3625,1.0125,0.325,19.66037825,8.50485,3.50116325,5.953395,10.0
7537,I,1.15,0.925,0.325,14.75591475,5.68407475,4.082328,4.3941725,11.0
7538,I,0.7,0.5,0.0,2.721552,1.0489315,0.58116475,0.850485,5.0
7539,I,1.0875,0.8625,0.275,10.33339275,4.5075705,2.33883375,3.21766825,8.0
7540,I,1.2625,0.975,0.3125,18.5122235,7.9095105,3.7704835,4.35164825,7.0
7541,M,1.4,1.1125,0.3625,28.7180435,11.35397475,5.82582225,8.3631025,11.0
7542,F,1.525,1.15,0.375,30.17804275,14.69921575,5.82582225,8.6465975,9.0
7543,M,1.3,1.0625,0.375,26.1665885,11.679994,5.783298,7.087375,8.0
7544,M,1.3125,1.0,0.3125,19.74542675,8.788345,4.3941725,6.23689,8.0
7545,M,1.75,1.3875,0.4375,47.740558,19.77377625,9.25611175,14.74174,16.0
7546,I,1.15,0.875,0.275,12.9557215,5.159609,2.59397925,3.41611475,7.0
7547,I,0.7375,0.5375,0.2125,3.61456125,1.474174,0.8788345,0.9922325,6.0
7548,I,0.3875,0.0,0.15,1.020582,0.35436875,0.226796,0.3118445,4.0
7549,I,1.3,0.9625,0.3125,16.9813505,6.67630725,3.04757125,4.97533725,7.0
7550,M,0.8625,0.6375,0.2125,5.7549485,2.26796,1.077281,1.5592225,6.0
7551,F,1.375,1.0875,0.3625,27.499015,9.87980075,3.78465825,8.6465975,18.0
7552,M,1.1125,0.8875,0.2625,9.19941275,4.5075705,2.3530085,3.8271825,10.0
7553,I,1.375,1.0625,0.425,24.56484175,10.24834425,4.15320175,6.633783,17.0
7554,I,1.0375,0.7625,0.225,9.28446125,4.252425,1.814368,2.9766975,8.0
7555,I,1.075,0.8125,0.2625,10.33339275,4.46504625,2.4097075,2.9766975,8.0
7556,M,1.575,1.2,0.4,35.6920205,18.24290325,6.95980225,9.70970375,9.0
7557,I,1.3125,1.025,0.35,22.963095,10.33339275,5.68407475,5.6699,9.0
7558,F,1.4375,1.0875,0.4,24.664065,10.432616,5.896696,7.4559185,9.0
7559,I,0.8375,0.6375,0.1875,4.63514325,1.8427175,1.0489315,1.8427175,7.0
7560,M,1.3125,1.0,0.325,18.370476,8.15048125,3.8838815,4.9611625,9.0
7561,I,1.2875,0.9875,0.275,15.87572,7.6827145,2.9199985,3.8271825,7.0
7562,I,1.125,0.8625,0.275,14.004653,7.38504475,2.48058125,3.628736,7.0
7563,F,1.5,1.1875,0.4,31.127751,13.96212875,6.293589,9.4970825,9.0
7564,M,1.6125,1.225,0.4,33.55163325,13.53688625,6.95980225,9.7805775,10.0
7565,M,1.525,1.15,0.325,28.803092,11.623295,6.19436575,7.2291225,10.0
7566,I,1.15,0.9125,0.25,13.99047825,6.25106475,2.45223175,3.118445,7.0
7567,M,1.6625,1.3125,0.45,39.76017375,16.96717575,8.37727725,12.6155275,12.0
7568,I,1.1625,0.8875,0.2625,12.6722265,5.4147545,2.8066005,3.685435,10.0
7569,F,1.475,1.1625,0.35,27.8675585,12.00601325,5.8683465,7.93786,9.0
7570,F,1.625,1.275,0.45,38.68289275,16.45688475,8.9867915,9.2135875,9.0
7571,M,1.3375,1.0,0.325,19.3060095,8.3631025,3.96893,5.2446575,10.0
7572,F,1.5125,1.1875,0.425,31.2694985,11.8784405,8.20718025,8.9300925,14.0
7573,M,1.5625,1.2375,0.475,36.61337925,14.6566915,8.901743,11.623295,14.0
7574,F,1.45,1.1,0.4,25.41532675,10.24834425,5.06038575,7.7961125,12.0
7575,I,0.8375,0.65,0.2,5.2446575,2.891649,1.20485375,1.984465,6.0
7576,I,1.375,1.075,0.375,20.87940675,9.68135425,3.9405805,6.010094,8.0
7577,I,0.5875,0.4375,0.1625,1.80019325,0.69456275,0.396893,0.56699,5.0
7578,I,1.225,0.95,0.3,16.9813505,7.1157245,3.118445,4.252425,8.0
7579,M,0.875,0.6875,0.3375,9.19941275,3.98310475,1.88524175,2.6932025,16.0
7580,F,1.5,1.2,0.4375,32.034935,16.2442635,6.56290925,8.3631025,9.0
7581,I,1.125,0.9125,0.3125,13.2392165,5.28718175,2.62232875,3.96893,9.0
7582,I,1.2375,0.9875,0.375,16.85377775,6.78970525,3.50116325,5.2446575,8.0
7583,I,1.3375,1.025,0.3375,17.90270925,7.98038425,3.64291075,5.386405,9.0
7584,F,1.575,1.2625,0.375,31.127751,11.4248485,6.81805475,10.0640725,12.0
7585,I,1.175,0.9,0.2875,13.33843975,6.123492,3.6003865,3.8271825,8.0
7586,M,1.2375,0.925,0.3,17.95940825,8.60407325,4.40834725,4.40834725,10.0
7587,F,1.375,1.075,0.35,23.99785175,10.95708175,4.46504625,7.5126175,10.0
7588,F,1.625,1.3125,0.4375,38.90968875,20.14231975,7.69688925,10.07824725,12.0
7589,F,1.45,1.125,0.3125,28.76056775,11.75086775,6.23689,8.334753,10.0
7590,M,1.575,1.225,0.4875,33.26813825,13.380964,8.54737425,9.922325,11.0
7591,M,1.7,1.375,0.4875,43.26853225,19.6462035,8.4765005,13.04077,10.0
7592,I,0.4875,0.375,0.1,1.304077,0.5953395,0.1984465,0.340194,4.0
7593,I,1.125,0.8625,0.2625,13.5227115,5.6699,3.30271675,3.8271825,8.0
7594,I,0.5375,0.375,0.1,1.13398,0.3118445,0.21262125,0.283495,5.0
7595,I,0.775,0.5625,0.1875,4.20990075,1.871067,0.94970825,1.2757275,6.0
7596,I,0.925,0.7,0.2,7.2858215,3.628736,1.644271,2.26796,7.0
7597,I,1.2875,0.9625,0.3375,17.84601025,8.46232575,3.0333965,5.329706,7.0
7598,F,1.325,1.0625,0.375,22.58037675,7.994559,5.54232725,7.2291225,15.0
7599,F,1.6,1.2,0.3875,34.5013415,15.0535845,5.82582225,9.355335,10.0
7600,F,1.4125,1.1375,0.375,26.535132,11.679994,5.0745605,8.278054,11.0
7601,F,1.3,1.025,0.3625,17.78931125,6.9456275,3.6570855,6.0951425,10.0
7602,I,1.25,0.975,0.3,15.1102835,8.54737425,3.58621175,3.855532,7.0
7603,I,1.375,1.0875,0.375,21.9708625,9.87980075,4.60679375,6.0951425,8.0
7604,F,1.5,1.2375,0.4625,38.8104655,14.89766225,6.78970525,11.24057675,20.0
7605,M,1.5125,1.175,0.375,30.83008125,13.60776,6.98815175,7.5126175,12.0
7606,I,1.1125,0.825,0.3,11.8217415,5.896696,2.381358,2.9766975,6.0
7607,F,1.6125,1.2625,0.4375,39.745999,19.03668925,8.60407325,10.3475675,10.0
7608,I,0.7875,0.575,0.175,3.64291075,1.530873,0.793786,1.13398,5.0
7609,M,1.5125,1.175,0.3625,26.988724,12.82814875,4.72019175,8.0796075,10.0
7610,I,1.1,0.8625,0.2875,13.8062065,7.04485075,2.48058125,3.798833,8.0
7611,F,1.375,1.075,0.3125,25.287754,11.1413535,6.08096775,4.9611625,9.0
7612,I,0.775,0.5875,0.1625,4.60679375,1.644271,1.417475,1.13398,4.0
7613,F,1.375,1.0875,0.4125,24.1821235,12.246984,5.74077375,6.9456275,9.0
7614,F,1.6875,1.3125,0.475,44.91978275,18.9091165,10.546014,11.3398,12.0
7615,M,1.3,1.025,0.4,22.1976585,9.51125725,4.60679375,6.3786375,10.0
7616,M,1.5,1.225,0.3875,33.38153625,15.80484625,6.90310325,9.355335,11.0
7617,M,1.325,1.0625,0.375,21.47474625,9.468733,4.03980375,7.0023265,8.0
7618,M,1.6125,1.3,0.4375,43.70075425,18.0586315,7.3425205,14.78426425,15.0
7619,M,1.5,1.15,0.375,31.638042,13.48018725,6.42116175,8.788345,10.0
7620,M,1.3125,1.0,0.3375,18.427175,8.164656,4.819415,5.5281525,10.0
7621,M,1.1625,0.9125,0.2875,14.628342,5.1312595,3.07592075,4.3941725,9.0
7622,I,1.1875,0.925,0.275,14.004653,7.24329725,2.9199985,3.2601925,8.0
7623,F,1.5625,1.275,0.425,34.0194,15.62154525,8.391452,9.07184,11.0
7624,M,1.4875,1.2,0.4125,24.56484175,8.845044,4.77689075,8.50485,13.0
7625,F,1.325,1.0125,0.3625,20.97863,9.51125725,4.12485225,5.9250455,8.0
7626,M,1.65,1.2625,0.45,39.7743485,19.77377625,8.77417025,11.12717875,10.0
7627,M,1.15,0.875,0.2875,13.04077,5.74077375,2.721552,3.33106625,8.0
7628,M,1.2125,0.95,0.325,16.9246515,6.633783,3.72795925,5.2446575,8.0
7629,I,0.825,0.5875,0.25,4.6209685,1.74349425,0.92135875,1.360776,8.0
7630,I,0.925,0.6875,0.2,6.1518415,3.061746,1.5025235,1.984465,6.0
7631,I,1.025,0.8375,0.275,11.509897,4.74854125,2.14038725,3.8271825,7.0
7632,F,1.4875,1.125,0.375,33.86347775,13.6361095,7.0023265,9.922325,17.0
7633,M,1.4,1.1,0.35,26.29416125,11.29727575,5.1879585,7.2291225,9.0
7634,M,1.3125,1.0,0.3375,19.83047525,7.7961125,4.479221,5.6699,10.0
7635,M,1.05,0.8125,0.25,8.618248,3.96893,2.33883375,2.9766975,9.0
7636,M,1.375,1.0625,0.4125,24.9192105,9.468733,5.3580555,8.0796075,12.0
7637,M,1.5,1.225,0.4375,31.638042,14.911837,7.10154975,8.3631025,11.0
7638,I,0.925,0.7125,0.25,7.44174375,3.912231,1.7293195,2.1829115,8.0
7639,I,0.875,0.6625,0.1875,5.10291,2.26796,1.03475675,1.8427175,6.0
7640,F,1.425,1.15,0.375,26.9036755,10.9712565,5.8683465,7.5126175,9.0
7641,F,1.45,1.15,0.375,24.79163775,10.092422,5.34388075,7.93786,12.0
7642,F,1.45,1.15,0.4,29.01571325,11.4248485,6.350288,8.50485,13.0
7643,I,1.2,0.8875,0.2625,12.94154675,5.51397775,2.83495,3.96893,8.0
7644,M,1.5875,1.2375,0.425,35.50774875,15.46465225,8.66077225,9.355335,10.0
7645,I,0.6875,0.5125,0.2,2.65067825,1.2757275,0.6520385,0.850485,5.0
7646,M,1.1875,0.925,0.275,13.96212875,5.74077375,2.721552,4.3941725,10.0
7647,F,1.625,1.3,0.4125,38.14425225,16.896302,8.164656,10.95708175,14.0
7648,F,1.1875,0.925,0.3,14.855138,5.96756975,3.04757125,4.9611625,9.0
7649,M,1.125,0.8375,0.2625,10.44679075,4.63514325,2.2963095,3.5436875,9.0
7650,F,1.6625,1.3375,0.4875,50.121916,23.0481435,9.11436425,14.118051,11.0
7651,F,1.6375,1.35,0.4625,49.384829,19.6462035,8.4765005,13.324265,11.0
7652,F,1.375,1.0625,0.4125,23.85610425,8.8166945,5.556502,7.7961125,10.0
7653,M,1.5375,1.175,0.3875,32.07745925,13.6361095,6.98815175,9.355335,11.0
7654,M,1.425,1.125,0.375,27.34309275,11.0846545,5.3013565,7.10154975,8.0
7655,M,1.375,1.075,0.3375,23.85610425,10.2341695,4.422522,6.690482,10.0
7656,I,1.1125,0.8375,0.275,12.43125575,5.329706,2.778251,3.5436875,8.0
7657,M,1.475,1.1625,0.4,29.97959625,12.85649825,6.80388,7.5126175,15.0
7658,F,1.5625,1.2875,0.4375,31.808139,11.01378075,6.4353365,10.942907,13.0
7659,M,1.1875,0.8875,0.3125,14.911837,6.73300625,3.2601925,4.9611625,9.0
7660,I,1.1875,0.9375,0.3,17.463292,7.3992195,3.04757125,6.23689,8.0
7661,F,1.4875,1.1875,0.375,31.70891575,14.81261375,7.32834575,7.5126175,10.0
7662,M,1.3,1.0125,0.3125,24.6924145,11.43902325,4.86193925,7.7961125,10.0
7663,F,1.15,0.9375,0.35,16.40018575,7.72523875,3.8838815,5.386405,12.0
7664,I,1.375,1.1,0.35,21.92833825,8.94426725,5.17378375,6.9456275,11.0
7665,F,1.4875,1.1,0.375,23.3316385,10.5176645,5.216308,7.654365,10.0
7666,I,1.025,0.8,0.25,8.958442,4.422522,1.80019325,2.551455,7.0
7667,F,1.5375,1.1875,0.4625,30.1355185,10.78698475,6.22271525,11.623295,20.0
7668,F,1.4875,1.175,0.375,28.02348075,14.0330025,5.76912325,7.04485075,8.0
7669,F,1.7125,1.35,0.5375,50.2636635,19.26348525,10.149121,15.7339725,12.0
7670,F,1.4375,1.15,0.4125,27.76833525,9.19941275,6.36446275,8.0796075,15.0
7671,M,1.5,1.1875,0.4375,32.6302745,11.623295,7.4559185,10.489315,16.0
7672,M,1.65,1.2375,0.4,34.359594,15.4504775,8.17883075,9.7805775,12.0
7673,I,0.5375,0.3875,0.125,1.48834875,0.5953395,0.38271825,0.4252425,3.0
7674,I,0.8125,0.625,0.225,6.44951125,2.65067825,0.8788345,1.757669,6.0
7675,I,1.0,0.75,0.25,8.618248,4.0539785,1.7860185,2.5798045,7.0
7676,M,1.5125,1.2125,0.45,36.230661,16.93882625,6.973977,8.788345,10.0
7677,F,1.625,1.2875,0.375,35.096681,16.839603,8.60407325,8.901743,9.0
7678,M,1.6125,1.3125,0.4625,49.384829,23.189891,8.4198015,11.7650425,10.0
7679,F,1.2375,0.95,0.325,15.762322,7.49844275,3.27436725,4.3941725,8.0
7680,M,1.5125,1.225,0.4375,38.612019,16.3009625,7.89533575,10.489315,13.0
7681,F,1.2625,1.0,0.3625,21.27629975,7.9095105,4.5075705,5.10291,11.0
7682,F,1.4125,1.1375,0.4,24.720764,9.87980075,5.216308,8.6465975,13.0
7683,I,1.0,0.75,0.225,9.25611175,3.96893,1.8994165,2.211261,7.0
7684,I,0.5625,0.4,0.2,1.65844575,0.7654365,0.38271825,0.4252425,5.0
7685,M,1.7,1.3125,0.4875,45.2741515,19.09338825,10.602713,11.623295,11.0
7686,F,1.675,1.3125,0.45,42.2124055,14.7133905,9.241937,11.90679,19.0
7687,M,1.3,1.025,0.3875,21.58814425,8.50485,5.62737575,6.3786375,12.0
7688,F,1.45,1.15,0.375,26.6201805,10.6877615,6.2652395,8.221355,10.0
7689,F,1.45,1.1625,0.3875,27.82503425,12.99824575,5.65572525,7.93786,9.0
7690,I,1.25,0.9625,0.3375,14.004653,6.76135575,2.9199985,4.252425,8.0
7691,I,1.0875,0.875,0.2875,11.49572225,4.8477645,2.36718325,3.8271825,8.0
7692,I,0.7125,0.5125,0.175,4.252425,1.360776,0.97805775,0.963883,6.0
7693,M,1.55,1.275,0.4875,37.874932,13.13999325,6.08096775,12.0485375,17.0
7694,M,1.35,1.025,0.325,20.3265915,8.77417025,4.6776675,6.23689,10.0
7695,M,1.4,1.1,0.3875,23.85610425,9.6671795,5.17378375,7.7961125,11.0
7696,I,1.2125,0.9,0.3,17.78931125,7.8528115,4.15320175,4.53592,9.0
7697,I,1.075,0.85,0.275,10.41844125,4.479221,2.5231055,3.40194,9.0
7698,F,1.75,1.4125,0.45,49.384829,20.68096025,11.49572225,14.74174,11.0
7699,I,0.85,0.65,0.225,5.85417175,2.721552,1.0489315,1.984465,7.0
7700,M,1.4125,1.1125,0.35,23.019794,11.7650425,5.74077375,6.520385,9.0
7701,M,1.4625,1.1625,0.4,29.0582375,12.927372,6.36446275,8.0796075,9.0
7702,F,1.4,1.0125,0.4125,26.94619975,12.34620725,5.82582225,7.087375,8.0
7703,F,1.625,1.3,0.5625,44.21104525,19.7029025,9.96484925,11.1980525,16.0
7704,M,1.4,1.1125,0.4375,27.34309275,9.99319875,5.68407475,7.7961125,10.0
7705,M,1.4375,1.125,0.3375,26.86115125,10.432616,5.5848515,7.654365,10.0
7706,I,1.5,1.15,0.375,25.33027825,11.72251825,5.556502,6.80388,10.0
7707,I,0.875,0.675,0.225,5.6699,2.25378525,1.587572,1.7860185,9.0
7708,F,1.05,0.825,0.2625,10.50348975,4.32329875,2.0128145,3.8271825,12.0
7709,I,0.9875,0.675,0.2125,6.9456275,3.061746,1.51669825,1.984465,7.0
7710,F,1.35,1.0875,0.375,27.555714,9.752228,6.2085405,8.0796075,10.0
7711,I,1.375,1.1,0.45,21.58814425,8.77417025,5.99591925,6.180191,9.0
7712,I,1.375,1.075,0.3625,23.473386,9.87980075,4.57844425,7.01650125,9.0
7713,M,1.6375,1.3125,0.5,51.199197,19.94387325,11.4248485,17.0097,16.0
7714,I,1.1875,0.9125,0.2375,14.64251675,7.55514175,3.35941575,3.572037,6.0
7715,I,1.05,0.8125,0.25,10.27669375,4.49339575,1.80019325,2.9766975,7.0
7716,M,1.2375,0.9625,0.3625,18.58309725,6.81805475,3.98310475,6.973977,12.0
7717,I,1.125,0.9,0.3,13.2392165,5.159609,3.118445,4.1106775,8.0
7718,M,1.4625,1.1625,0.4,26.09571475,10.9712565,6.22271525,7.2291225,11.0
7719,I,1.175,0.925,0.275,10.9712565,4.09650275,2.8632995,4.195726,9.0
7720,F,1.6875,1.3125,0.5125,41.4753185,13.99047825,9.11436425,13.1825175,16.0
7721,I,1.2,0.9,0.275,14.004653,5.839997,2.7499015,4.9611625,9.0
7722,I,1.1625,0.9,0.2625,11.97766375,4.63514325,2.93417325,3.95475525,7.0
7723,I,0.825,0.5875,0.225,4.6209685,2.0128145,1.34660125,1.5592225,7.0
7724,M,1.4875,1.15,0.375,27.51318975,11.5382465,6.36446275,7.5126175,9.0
7725,F,1.6,1.3,0.45,33.3673615,11.679994,8.15048125,10.20582,12.0
7726,F,1.5125,1.1875,0.3875,29.55435375,12.31785775,5.57067675,8.0796075,10.0
7727,M,1.675,1.2875,0.375,35.6920205,15.37960375,8.29222875,8.9867915,10.0
7728,M,1.5,1.1875,0.4,26.988724,9.525432,5.4714535,8.221355,14.0
7729,M,1.525,1.225,0.4,33.29648775,12.47378,7.24329725,10.20582,10.0
7730,F,1.375,1.0625,0.325,23.43086175,13.0124205,4.5075705,5.5281525,9.0
7731,F,1.5875,1.275,0.475,39.2073585,16.51358375,8.391452,11.7650425,7.0
7732,I,0.95,0.6875,0.25,6.87475375,2.8066005,1.3891255,1.984465,8.0
7733,M,1.4125,1.0625,0.35,25.231055,11.793392,4.762716,7.7961125,8.0
7734,M,1.4375,1.1125,0.3625,27.71163625,14.13222575,6.747181,7.2291225,9.0
7735,F,1.45,1.075,0.35,24.28134675,12.48795475,4.86193925,6.6621325,9.0
7736,M,0.95,0.8125,0.2125,7.49844275,3.98310475,1.4458245,2.26796,14.0
7737,F,1.4125,1.1375,0.375,24.323871,11.0846545,4.706017,6.0951425,10.0
7738,M,1.4875,1.1125,0.3125,24.76328825,11.623295,4.89028875,5.953395,9.0
7739,F,1.325,0.9625,0.3125,16.386011,7.0590255,4.5642695,4.819415,10.0
7740,F,1.55,1.2125,0.4125,39.95862025,19.20678625,8.2497045,8.788345,12.0
7741,I,0.575,0.4125,0.1125,1.37495075,0.5386405,0.46776675,0.4252425,4.0
7742,I,1.1,0.85,0.2625,13.90542975,5.54232725,2.721552,3.685435,8.0
7743,I,1.1625,0.9125,0.275,13.33843975,5.6415505,2.99087225,3.8271825,8.0
7744,I,1.25,0.9625,0.35,18.75319425,8.32057825,4.53592,5.5281525,8.0
7745,M,1.6375,1.2875,0.4125,30.674159,10.81533425,5.8683465,10.02154825,12.0
7746,I,1.0125,0.725,0.225,9.02931575,4.762716,1.8427175,2.26796,7.0
7747,I,1.325,1.0875,0.3125,20.3265915,9.85145125,4.195726,5.2446575,9.0
7748,F,1.3375,1.15,0.3875,30.8726055,9.42620875,7.144074,10.489315,13.0
7749,M,1.575,1.2,0.4125,32.92794425,14.10387625,7.7394135,8.1930055,13.0
7750,M,1.5125,1.175,0.425,24.22464775,11.15552825,5.74077375,7.7961125,13.0
7751,I,1.0375,0.75,0.225,8.9867915,3.9405805,1.927766,2.551455,8.0
7752,I,1.25,0.9375,0.3125,16.9813505,6.78970525,3.33106625,5.2446575,8.0
7753,I,1.2625,1.0125,0.3125,15.989118,7.1157245,3.118445,4.252425,8.0
7754,F,1.3625,1.05,0.3875,20.638436,8.561549,4.01145425,7.2291225,9.0
7755,I,1.0625,0.8375,0.25,10.7444605,4.77689075,2.48058125,2.83495,7.0
7756,F,1.4625,1.1125,0.375,27.895908,12.82814875,5.1312595,7.7961125,9.0
7757,M,1.3125,1.0375,0.3,18.83824275,8.97261675,4.819415,4.9611625,9.0
7758,I,1.25,0.9375,0.325,14.004653,6.0951425,3.27436725,4.252425,8.0
7759,F,1.6,1.25,0.375,32.78619675,14.401546,7.47009325,8.7599955,10.0
7760,F,1.5,1.1875,0.4,36.514156,15.195332,8.2497045,9.39785925,9.0
7761,I,1.075,0.8125,0.275,10.886208,4.32329875,2.48058125,3.5436875,6.0
7762,M,1.675,1.3,0.4125,41.4186195,17.293195,8.83086925,11.4815475,13.0
7763,M,1.3,1.0,0.35,17.95940825,8.40562675,4.86193925,6.3786375,9.0
